Image,,xmin,ymin,xmax,ymax,label
pollution-mask-CE5HYF_jpg.rf.9773fc0255e91f4b81437d3324d63525.jpg,,156,90,270,237,mask
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.8ce0783e19a2083b8db4a170ba39a38a.jpg,,226,54,341,192,mask
1140-travelers-at-hong-kong-airport_jpg.rf.85d772dd07bda33bd37cc29ee61aa28e.jpg,,18,133,40,159,no-mask
1140-travelers-at-hong-kong-airport_jpg.rf.85d772dd07bda33bd37cc29ee61aa28e.jpg,,343,90,375,126,mask
1140-travelers-at-hong-kong-airport_jpg.rf.85d772dd07bda33bd37cc29ee61aa28e.jpg,,101,98,133,134,mask
1140-travelers-at-hong-kong-airport_jpg.rf.85d772dd07bda33bd37cc29ee61aa28e.jpg,,185,171,210,203,mask
sdfsdfsfff_jpg.rf.8cdaab4194d7c1aa414439fdefc5f651.jpg,,157,93,277,252,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.8467441d811b8bcf637192c3b74de0d6.jpg,,79,123,97,143,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.8467441d811b8bcf637192c3b74de0d6.jpg,,96,91,119,117,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.8467441d811b8bcf637192c3b74de0d6.jpg,,235,98,276,147,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.8467441d811b8bcf637192c3b74de0d6.jpg,,329,169,364,210,mask
0002526673_jpg.rf.9704b0f676736e806c3ecb5edc8785f4.jpg,,69,164,86,182,mask
0002526673_jpg.rf.9704b0f676736e806c3ecb5edc8785f4.jpg,,158,143,206,200,mask
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.9703d27d4d8d32f34b6489dce3755017.jpg,,268,71,382,219,mask
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.9703d27d4d8d32f34b6489dce3755017.jpg,,7,23,153,208,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.9a192a8f279ee72226c568f97a05783b.jpg,,121,214,144,242,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.9a192a8f279ee72226c568f97a05783b.jpg,,106,126,159,197,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.9a192a8f279ee72226c568f97a05783b.jpg,,194,103,245,165,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,25,228,116,358,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,159,228,264,363,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,306,228,395,356,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,304,44,388,166,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,162,48,249,167,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.9ddfe6f0deefa0d77a99f46907aad4c3.jpg,,27,48,110,170,mask
1196686205_jpg_14_jpg.rf.9db83a53662c4404adea479163e64998.jpg,,249,185,277,217,mask
1196686205_jpg_14_jpg.rf.9db83a53662c4404adea479163e64998.jpg,,136,165,166,198,mask
1196686205_jpg_14_jpg.rf.9db83a53662c4404adea479163e64998.jpg,,181,137,214,170,mask
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.7d85fad2e673f7c32729b3bc7ca3a08c.jpg,,316,126,362,179,mask
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.7d85fad2e673f7c32729b3bc7ca3a08c.jpg,,239,143,281,188,mask
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.7d85fad2e673f7c32729b3bc7ca3a08c.jpg,,179,117,214,161,mask
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.7d85fad2e673f7c32729b3bc7ca3a08c.jpg,,91,83,131,131,mask
shutterstock_584407723_jpg.rf.99928a807aa7b63746d720c5ef96315a.jpg,,329,122,358,156,mask
shutterstock_584407723_jpg.rf.99928a807aa7b63746d720c5ef96315a.jpg,,220,124,259,180,mask
shutterstock_584407723_jpg.rf.99928a807aa7b63746d720c5ef96315a.jpg,,133,141,167,180,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.9f895fe7fa56fa6327d86bc2b412fd79.jpg,,256,182,297,222,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.9f895fe7fa56fa6327d86bc2b412fd79.jpg,,165,87,208,133,mask
1029731146_jpg.rf.987a68b2aad716d4c0f4192d91b1abf2.jpg,,11,127,61,187,no-mask
1029731146_jpg.rf.987a68b2aad716d4c0f4192d91b1abf2.jpg,,322,117,394,213,mask
1029731146_jpg.rf.987a68b2aad716d4c0f4192d91b1abf2.jpg,,157,102,255,239,mask
1029731146_jpg.rf.987a68b2aad716d4c0f4192d91b1abf2.jpg,,57,147,123,243,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,324,130,368,184,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,242,155,274,194,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,196,114,231,159,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,149,123,184,165,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,48,140,82,183,mask
1024x576_939430607723_jpg.rf.97f346e39d56d7abf1263ade55c15c61.jpg,,2,129,31,170,mask
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.98f3954f91e85d95bdc6d5f5aae66190.jpg,,226,54,341,192,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,42,189,72,238,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,0,176,52,237,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,74,217,118,264,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,94,156,128,192,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,127,146,154,179,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,183,173,220,211,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,208,144,239,176,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,263,165,290,199,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,297,184,327,217,mask
sgssgg_jpeg_jpg.rf.9ae3e6ffa2c37e06f94acb6f7e6bad49.jpg,,327,192,369,246,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,317,110,338,132,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,202,123,219,161,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,116,99,158,164,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,62,93,127,143,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,149,120,176,168,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,171,112,203,159,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,386,130,403,157,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,330,123,350,154,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,343,117,380,154,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,298,121,334,160,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,255,102,289,142,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,263,127,302,175,mask
thai_cov-transmission030220_jpg.rf.9454b42816a41caa5d087a7190f01731.jpg,,269,191,314,243,mask
1125506397_15801322206581n_jpg.rf.a02c2806a14637fb653445ba83d40616.jpg,,311,109,384,195,mask
1125506397_15801322206581n_jpg.rf.a02c2806a14637fb653445ba83d40616.jpg,,191,99,246,167,mask
1125506397_15801322206581n_jpg.rf.a02c2806a14637fb653445ba83d40616.jpg,,95,94,171,175,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,385,150,410,178,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,333,156,360,183,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,297,150,321,174,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,261,151,283,175,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,226,143,247,166,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,172,144,195,169,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,128,136,149,161,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,105,127,124,152,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,84,145,107,173,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,44,144,68,172,mask
PhotoGrid_1580452532909_jpg.rf.a07faf90c8245254d10bf1f9910a0042.jpg,,2,142,25,170,mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,255,199,273,218,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,321,218,350,249,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,269,251,312,296,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,32,173,58,209,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,234,239,280,284,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,217,164,241,191,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,394,204,414,243,no-mask
TASS38012699_jpg.rf.9efa03536317924a26d0689526a7071f.jpg,,171,116,210,163,mask
15391513329330sooq10859_jpg.rf.a4adcb29f5ec51a42a4e8302784daa51.jpg,,148,36,254,166,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.a1a010d4d6c40e7d0aa88732994057ca.jpg,,256,182,297,222,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.a1a010d4d6c40e7d0aa88732994057ca.jpg,,165,87,208,133,mask
shutterstock_1145933543-e1579497052960_jpg.rf.a6e458366f456118964c23c2af3e22fd.jpg,,209,82,335,235,mask
0ad90195-cd77-489e-bf85-08c83b80d3e0_jpg.rf.a6cb587ead39bc8484d064944cb6dfee.jpg,,1,88,63,232,mask
0ad90195-cd77-489e-bf85-08c83b80d3e0_jpg.rf.a6cb587ead39bc8484d064944cb6dfee.jpg,,96,121,209,240,mask
0ad90195-cd77-489e-bf85-08c83b80d3e0_jpg.rf.a6cb587ead39bc8484d064944cb6dfee.jpg,,199,109,299,231,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,322,93,335,110,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,222,98,241,119,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,160,94,173,106,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,182,99,196,113,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,97,96,119,126,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,85,106,107,138,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,45,198,95,257,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,124,179,158,228,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,157,139,189,179,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,211,129,239,167,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,220,161,253,204,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,256,125,288,163,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,328,110,349,139,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,346,95,365,112,mask
125895-untitled-design-30_jpg.rf.a428c09b8af300b083714e3e0d335cec.jpg,,302,110,320,133,no-mask
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.9d1c10773d6ec8f79497ba2eafe3c484.jpg,,268,71,382,219,mask
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.9d1c10773d6ec8f79497ba2eafe3c484.jpg,,7,23,153,208,mask
1125506397_15801322206581n_jpg.rf.a087258c5e847ef84182da51d0f8ce17.jpg,,311,109,384,195,mask
1125506397_15801322206581n_jpg.rf.a087258c5e847ef84182da51d0f8ce17.jpg,,191,99,246,167,mask
1125506397_15801322206581n_jpg.rf.a087258c5e847ef84182da51d0f8ce17.jpg,,95,94,171,175,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,3,179,86,331,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,44,90,113,176,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,21,131,91,219,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,101,126,177,237,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,253,70,317,140,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,351,71,414,150,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,321,172,408,281,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.a795fb5588f41effe48231d0a9ea7ec5.jpg,,181,138,285,282,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,359,103,385,133,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,318,93,342,125,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,42,102,66,127,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,78,89,122,140,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,283,120,294,136,no-mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.ab54d509987896a3eb97b5cb0fe1bdcb.jpg,,238,116,250,132,no-mask
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE-STORE_jpg.rf.a7a8ab1d103801a31f61f568ba48a8a9.jpg,,131,100,160,134,mask
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE-STORE_jpg.rf.a7a8ab1d103801a31f61f568ba48a8a9.jpg,,285,156,321,194,mask
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE-STORE_jpg.rf.a7a8ab1d103801a31f61f568ba48a8a9.jpg,,177,158,215,197,mask
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE-STORE_jpg.rf.a7a8ab1d103801a31f61f568ba48a8a9.jpg,,309,173,350,216,mask
shutterstock_584407723_jpg.rf.b5853afe979791da6503bd774c158cdd.jpg,,329,122,358,156,mask
shutterstock_584407723_jpg.rf.b5853afe979791da6503bd774c158cdd.jpg,,220,124,259,180,mask
shutterstock_584407723_jpg.rf.b5853afe979791da6503bd774c158cdd.jpg,,133,141,167,180,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,26,95,88,179,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,245,70,285,123,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,311,73,366,148,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,221,91,266,171,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,164,90,218,160,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,75,107,138,203,mask
1580053154-5839_jpg.rf.af8284c59908a799f484693628dfd900.jpg,,199,164,257,252,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,38,121,62,162,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,0,133,10,177,no-mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,115,136,152,175,no-mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,292,122,331,170,no-mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,51,108,99,164,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,165,115,208,169,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,220,101,257,150,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,256,129,303,186,mask
phppaNXxb_jpg.rf.b162f3fb429231e0bb067de7217d4e28.jpg,,346,199,387,251,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,325,125,346,147,no-mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,16,115,47,155,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,53,131,85,168,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,110,117,133,141,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,135,109,163,142,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,182,126,206,154,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,244,135,262,162,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,378,118,405,151,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,352,113,380,145,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,300,115,328,149,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,274,133,311,179,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,255,127,289,173,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,225,122,250,157,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,156,128,180,157,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,124,131,158,164,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,164,177,201,213,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.a59942cc2fab10698a4bec2582ba9f9c.jpg,,203,121,228,153,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,345,160,414,244,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,308,190,366,263,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,335,106,398,167,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,274,90,328,152,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,226,186,289,258,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,196,164,249,230,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,176,95,221,152,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,145,101,185,144,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,119,186,177,251,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,114,96,151,141,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,60,88,107,144,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,2,85,53,145,mask
000_1OC3DT_jpg.rf.b434181c248b9455bb4c6c13b4b05ab3.jpg,,35,170,91,230,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.a11a4013ec051d429de8ce791fa35b2c.jpg,,121,214,144,242,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.a11a4013ec051d429de8ce791fa35b2c.jpg,,106,126,159,197,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.a11a4013ec051d429de8ce791fa35b2c.jpg,,194,103,245,165,mask
r1400018548960op29s_jpg.rf.a597d567e422a9b82c9553baea3cc397.jpg,,131,27,240,135,mask
15391513321824spp815on8_jpg.rf.ad1e1c492346f6ee4e75a57aa7d6b46d.jpg,,70,122,132,207,no-mask
15391513321824spp815on8_jpg.rf.ad1e1c492346f6ee4e75a57aa7d6b46d.jpg,,281,58,346,247,no-mask
15391513321824spp815on8_jpg.rf.ad1e1c492346f6ee4e75a57aa7d6b46d.jpg,,160,22,263,170,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,38,121,62,162,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,0,133,10,177,no-mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,115,136,152,175,no-mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,292,122,331,170,no-mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,51,108,99,164,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,165,115,208,169,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,220,101,257,150,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,256,129,303,186,mask
phppaNXxb_jpg.rf.b1316dafd0199d92b8fb24c3804040c2.jpg,,346,199,387,251,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,345,155,374,188,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,287,152,313,183,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,201,122,246,179,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,216,99,260,148,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,169,91,211,136,mask
08165739_jpg.rf.b49cf3636a8d0c239b4b1f1304a10afd.jpg,,110,191,156,246,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,345,155,374,188,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,287,152,313,183,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,201,122,246,179,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,216,99,260,148,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,169,91,211,136,mask
08165739_jpg.rf.b43ff8da3f85a853ae91c35f981b6404.jpg,,110,191,156,246,mask
w1240-p16x9-fa978043deff83fed485af12d16e39c61398fc30_jpg.rf.9825e7eda7df985ef202cee8e96927ad.jpg,,105,92,318,311,mask
1029731146_jpg.rf.aa5deafd7cd482940d43d9bc4a1b3d51.jpg,,11,127,61,187,no-mask
1029731146_jpg.rf.aa5deafd7cd482940d43d9bc4a1b3d51.jpg,,322,117,394,213,mask
1029731146_jpg.rf.aa5deafd7cd482940d43d9bc4a1b3d51.jpg,,157,102,255,239,mask
1029731146_jpg.rf.aa5deafd7cd482940d43d9bc4a1b3d51.jpg,,57,147,123,243,mask
101d6660a8974050b613dd2e6bd59390_jpg.rf.b7d218a7d84dbe9170f59651abd591b5.jpg,,335,140,382,202,mask
101d6660a8974050b613dd2e6bd59390_jpg.rf.b7d218a7d84dbe9170f59651abd591b5.jpg,,208,105,253,168,mask
101d6660a8974050b613dd2e6bd59390_jpg.rf.b7d218a7d84dbe9170f59651abd591b5.jpg,,173,155,220,215,mask
